 0.27278E+03 0.17676E+01 0.00000E+00    24766     1360    4     1355 0.497E+01 0.11495E-02  0.27278E+03  0.20132E+00  0.20132E+00     1355
   2    0.26684E+03    0.14801E+02    0.31864E+01    0.10715E+05    0.26684E+03
   3    0.27134E+03    0.46158E+01    0.13820E+01    0.17378E+04    0.27134E+03
   4    0.27313E+03    0.19296E+01    0.81167E+00    0.88087E+03    0.27313E+03
