0.23361E+01 0.13243E-01 0.00000E+01 105048 0 0 6133 0.26250E+04 0.00000E+01 0.23361E+01 0.00000E+01 0.00000E+01 0
1 2.095 0.23617 7.9715 208.95 2.095
2 2.3155 0.065755 2.8398 70.822 2.3155
3 2.3427 0.021705 1.3103 13.154 2.3427
4 2.3363 0.25607 7.7502 208.98 2.3363
5 2.2804 0.064929 2.8473 73.089 2.2804
6 2.3673 0.021859 1.3059 12.991 2.3673
7 1.9276 0.2271 8.3306 208.88 1.9276
8 2.3659 0.066929 2.829 57.098 2.3659
9 2.3073 0.021364 1.3095 11.071 2.3073
