 0.18936E+01 0.24027E-01 0.00000E+00    13827      831    3      827 0.437E+03 0.13358E-04  0.18936E+01  0.22897E-02  0.22897E-02      827
   1    0.14738E+01    0.36399E+00    0.10970E+02    0.18282E+03    0.14738E+01
   2    0.18521E+01    0.93820E-01    0.31820E+01    0.85912E+02    0.18521E+01
   3    0.18975E+01    0.24905E-01    0.11660E+01    0.10648E+02    0.18975E+01
