0.15706E+03 0.57339E+00 0.00000E+01 83748 0 0 4486 0.28550E+02 0.00000E+01 0.15706E+03 0.00000E+01 0.00000E+01 0
1 149.8 7.8466 3.1947 7413.2 149.8
2 158.57 2.3073 1.255 875.16 158.57
3 157.56 0.92551 0.71653 481.43 157.56
4 172.65 8.4216 2.975 8051.7 172.65
5 157.53 2.2491 1.2315 751.74 157.53
6 155.98 0.90762 0.70982 395.21 155.98
7 156.54 7.8811 3.0706 7984.6 156.54
8 159.06 2.363 1.2814 936.22 159.06
9 156.88 0.94381 0.73385 430.92 156.88
