 0.10246E+02 0.10078E+00 0.00000E+00    15311      880    3      875 0.854E+02 0.65321E-04  0.10246E+02  0.11710E-01  0.11710E-01      875
   1    0.93105E+01    0.73693E+00    0.36998E+01    0.44739E+03    0.93105E+01
   2    0.10152E+02    0.28193E+00    0.18357E+01    0.14199E+03    0.10152E+02
   3    0.10276E+02    0.10906E+00    0.99216E+00    0.69668E+02    0.10276E+02
