 0.15200E+02 0.10337E+00 0.00000E+00    22681     1234    4     1229 0.809E+02 0.69926E-04  0.15200E+02  0.12368E-01  0.12368E-01     1229
   2    0.15262E+02    0.85228E+00    0.30698E+01    0.33993E+03    0.15262E+02
   3    0.15110E+02    0.26998E+00    0.13891E+01    0.11864E+03    0.15110E+02
   4    0.15215E+02    0.11287E+00    0.81565E+00    0.62160E+02    0.15215E+02
