0.56835E+00 0.43355E-02 0.00000E+01 45954 0 0 2627 0.46400E+04 0.00000E+01 0.56835E+00 0.00000E+01 0.00000E+01 0
1 0.79251 0.13654 8.0555 57.222 0.79251
2 0.57067 0.024495 2.8381 22.18 0.57067
3 0.57523 0.0072508 1.1787 3.3613 0.57523
4 0.42539 0.099225 10.906 56.945 0.42539
5 0.53902 0.026122 3.2043 19.664 0.53902
6 0.5512 0.0075913 1.2878 3.3556 0.5512
7 0.56106 0.1134 9.4502 57.321 0.56106
8 0.60642 0.028327 3.0887 27.84 0.60642
9 0.57713 0.0076392 1.2377 3.5226 0.57713
