 0.23785E+02 0.33810E+00 0.00000E+00    13043      723    3      719 0.302E+02 0.17777E-03  0.23785E+02  0.33080E-01  0.33080E-01      719
   1    0.22825E+02    0.50169E+01    0.94820E+01    0.21721E+04    0.22825E+02
   2    0.23432E+02    0.11818E+01    0.30769E+01    0.12041E+04    0.23432E+02
   3    0.23820E+02    0.35370E+00    0.12812E+01    0.14068E+03    0.23820E+02
