0.59272E+00 0.60068E-02 0.00000E+01 31126 0 0 1830 0.30800E+04 0.00000E+01 0.59272E+00 0.00000E+01 0.00000E+01 0
1 0.78628 0.13525 8.1066 57.469 0.78628
2 0.59133 0.025781 2.9057 27.231 0.59133
3 0.60571 0.0076354 1.1881 3.4895 0.60571
4 0.42645 0.099186 10.961 57.519 0.42645
5 0.55917 0.027376 3.263 23.995 0.55917
6 0.58209 0.0079571 1.2885 3.1092 0.58209
