 0.23763E+03 0.22274E+01 0.00000E+00    24346     1326    4     1321 0.556E+01 0.10126E-02  0.23763E+03  0.17989E+00  0.17989E+00     1321
   2    0.26019E+03    0.13232E+02    0.28965E+01    0.76905E+04    0.26019E+03
   3    0.24156E+03    0.39976E+01    0.13330E+01    0.13610E+04    0.24156E+03
   4    0.23651E+03    0.16471E+01    0.79327E+00    0.68450E+03    0.23651E+03
